"Darbinieks","Slodze","Alga"
20274,0.227,145.07
10847,0.31,145.17
6050,0.236,145.24
5858,0.25,145.47
17108,0.286,145.71
4875,0.36,145.8
25108,0.333,146.67
1967,0.333,147
22161,0.334,147
6469,0.286,147.11
23242,0.285,147.15
8781,0.333,147.33
21269,0.295,147.33
17640,0.364,147.41
3151,0.343,147.43
15772,0.282,147.45
7025,0.34,147.55
7807,0.289,147.66
23599,0.321,147.75
12033,0.352,147.84
14209,0.34,147.9
6638,0.227,148.12
20737,0.265,148.53
21582,0.354,148.56
24435,0.295,148.56
22128,0.286,149
23807,0.297,149.51
2860,0.308,149.56
22087,0.357,149.88
24948,0.329,149.89
11559,0.333,150
13033,0.3,150
2651,0.315,150.1
3547,0.284,150.27
16766,0.371,150.27
16774,0.333,150.5
14021,0.333,150.61
12640,0.3,150.9
10509,0.285,150.99
3152,0.34,151.37
280,0.333,151.57
1644,0.333,151.67
16243,0.333,152
18743,0.381,152
23366,0.288,152.08
13847,0.322,152.26
12604,0.286,152.57
11224,0.265,152.62
9695,0.2,152.92
4290,0.295,153.37
8693,0.255,153.48
20518,0.333,153.57
23425,0.347,153.94
4283,0.333,153.95
19103,0.306,154.04
6882,0.381,154.29
6929,0.381,154.29
7756,0.381,154.29
10748,0.286,154.29
14828,0.381,154.29
16761,0.381,154.29
19547,0.333,154.31
14718,0.367,154.32
1302,0.3,154.5
2757,0.342,154.7
23238,0.34,154.8
12547,0,155.4
4506,0.337,156.1
18763,0.261,156.46
5579,0.333,156.67
20870,0.333,156.67
10393,0.286,156.95
23580,0.334,156.98
13897,0.354,157.01
1516,0.34,157.04
10791,0.286,157.15
7451,0.381,157.33
21084,0.381,157.33
6345,0.38,157.34
17163,0.34,157.37
17270,0.302,157.42
16171,0.35,157.5
12452,0.333,157.67
23839,0.333,157.67
25325,0.298,158.04
19831,0.293,158.16
6809,0.315,158.19
11769,0.352,158.19
23245,0.286,158.25
14811,0.286,158.29
19986,0.333,158.33
1994,0.351,158.41
7789,0.337,158.55
3344,0.36,158.6
6679,0.384,158.65
18448,0.283,158.83
3815,0.3,159
18546,0.3,159
21554,0.3,159
4968,0.283,159.19
13242,0.299,159.3
17034,0.308,159.66
5092,0.34,159.89
24498,0.262,159.9
3150,0.381,160
5176,0.381,160
5687,0.381,160
17741,0.381,160
18062,0.381,160
23287,0.381,160
25009,0.381,160
25218,0.381,160
12837,0.395,160.04
13758,0.34,160.48
15466,0.309,160.58
3515,0.338,160.6
8413,0.3,160.8
16519,0.383,161
19080,0.383,161.17
13912,0.295,161.23
13794,0.38,161.31
1915,0.38,161.33
16343,0.286,161.48
24076,0.391,161.5
2807,0.399,161.69
1484,0.33,161.7
24908,0.379,161.77
14368,0.313,161.82
4632,0.4,162
6987,0.4,162
12489,0.4,162
16783,0.386,162
22151,0.3,162
981,0.379,162.08
17186,0.401,162.5
20521,0.333,162.67
13950,0.286,162.86
16151,0.3,162.9
5454,0.381,163.05
12580,0.395,163.07
8146,0.286,163.11
4276,0.333,163.33
6765,0.333,163.33
15058,0.389,163.36
20159,0.39,163.8
4870,0.381,163.81
15877,0.381,163.81
20928,0.333,163.95
25501,0.405,164.03
21939,0.317,164.11
12926,0.35,164.5
12045,0.339,164.58
23447,0.333,164.64
6906,0.392,164.76
21171,0.333,164.84
23301,0.381,164.95
4079,0.3,165
17778,0.361,165.01
2715,0.35,165.2
12448,0.4,165.2
14251,0.4,165.2
20950,0.4,165.2
23203,0.381,165.55
1657,0.381,165.71
13795,0.286,165.71
14836,0.286,165.71
15321,0.286,165.86
24662,0.352,166.01
7019,0.327,166.53
10099,0.333,166.56
5902,0.397,166.6
6029,0.397,166.6
23813,0.397,166.6
3723,0.34,166.62
6573,0.333,166.67
2073,0.35,166.95
3830,0.367,167.12
1517,0.35,167.3
5668,0.399,167.6
24084,0.381,167.64
6682,0.382,167.81
5538,0.334,167.86
7998,0.405,167.98
6687,0.4,168
10903,0.4,168
14864,0.4,168
16764,0.381,168
17867,0.4,168
19326,0.4,168
18070,0.2,168.19
22488,0.33,168.3
1909,0.337,168.33
14093,0.286,168.45
4386,0.345,168.82
1573,0.331,168.83
6379,0.347,168.92
2695,0.417,168.94
16141,0.3,169.5
20944,0.349,169.78
9685,0.329,169.94
15191,0.405,170
16621,0.32,170.2
10548,0.285,170.35
12285,0.354,170.39
18121,0.34,170.48
13457,0.401,170.57
1600,0.34,170.64
4358,0.3,170.7
6234,0.342,170.83
10174,0.47,171.22
12560,0.286,171.43
19917,0.286,171.6
24171,0.409,171.72
20330,0.397,171.8
13526,0.384,171.82
20232,0.323,171.84
4700,0.331,171.95
14367,0.4,172
21688,0.4,172
10052,0.381,172.14
13793,0.381,172.14
21193,0.381,172.14
24016,0.381,172.14
8420,0.417,172.28
21101,0.35,172.85
10920,0.412,172.93
25559,0.333,173
10233,0.333,173.17
215,0.34,173.35
10770,0.286,173.4
12881,0.347,173.41
12883,0.429,173.57
879,0.317,173.58
5963,0.381,173.6
16868,0.4,173.6
16155,0.286,173.8
18964,0.388,173.8
1693,0.333,173.83
21799,0.408,173.92
22396,0.4,174
17830,0.334,174.02
7422,0.388,174.43
12018,0.408,174.73
6643,0.324,174.86
9826,0.428,175.1
3782,0.351,175.12
18165,0.417,175.24
1433,0.343,175.26
7077,0.4,176
7760,0.381,176
8066,0.394,176.23
23571,0.227,176.34
4982,0.381,176.38
2834,0.388,176.45
20548,0.286,176.57
18260,0.345,176.62
16219,0.391,176.66
23211,0.333,176.67
20511,0.436,176.77
14104,0.356,176.91
2633,0.422,177.16
13515,0.417,177.47
3266,0.381,177.52
8261,0.355,177.68
13693,0.367,178.2
14566,0.772,178.2
5172,0.333,178.28
21932,0.388,178.35
24785,0.4,178.37
5404,0.374,178.39
6018,0.44,178.39
3517,0.4,178.4
3234,0.397,178.5
14940,0.3,178.5
22947,0.34,178.5
11329,0.333,178.62
1634,0.381,179.05
13960,0.381,179.05
17996,0.381,179.05
19915,0.381,179.05
20023,0.381,179.05
23415,0.381,179.05
22195,0.381,179.06
3289,0.381,179.07
13357,0.408,179.22
3535,0.351,179.23
4704,0.34,179.23
4954,0.363,179.51
15181,0.4,179.59
8699,0.35,179.74
4847,0.415,179.83
1360,0.317,179.95
5298,0.4,180
7542,0.429,180
8042,0.429,180
10359,0.429,180
13799,0.429,180
19019,0.428,180
22090,0.429,180
24630,0.429,180
25378,0.429,180
9573,0.381,180.15
7507,0.38,180.16
3513,0.621,180.37
12887,0.397,180.48
12923,0.435,180.62
6571,0.4,180.75
6138,0.397,180.92
18178,0.438,180.93
13296,0.37,181.07
2501,0.295,181.16
15644,0.4,181.28
1676,0.318,181.48
6427,0.4,182
18969,0.35,182
22118,0.435,182.58
14425,0.351,182.77
14086,0.4,182.8
23748,0.435,182.8
14985,0.3,182.82
7587,0.381,182.86
5101,0.436,183
13200,0.426,183.12
11693,0.429,183.21
254,0.367,183.33
15169,0.429,183.43
19742,0.429,183.43
19518,0.437,183.54
16882,0.381,183.57
266,0.453,183.6
16830,0.381,183.62
8151,0.445,183.88
15148,0.381,184
15807,0.4,184
25038,0.417,184.1
16843,0.439,184.16
5576,0.354,184.19
18646,0.429,184.47
25282,0.381,184.6
12975,0.44,184.76
13784,0.381,184.76
15138,0.367,184.8
18970,0.4,184.8
13611,0.44,185
9501,0.367,185.11
7194,0.286,185.15
3625,0.272,185.26
21235,0.452,185.29
2985,0.395,185.43
4180,0.39,185.47
12510,0.39,185.48
17337,0.35,185.5
17914,0.458,185.51
313,0.411,185.58
3173,0.417,185.86
16871,0.3,186
16121,0.354,186.05
24413,0.378,186.32
9124,0.4,186.35
2168,0.413,186.46
17973,0.445,186.6
17131,0.381,186.67
17659,0.333,186.67
12681,0.326,186.8
12963,0.386,186.82
21362,0.403,186.93
24832,0.395,186.95
20398,0.367,187
8161,0.395,187.03
543,0.405,187.04
7677,0.317,187.15
21755,0.293,187.17
7017,0.415,187.42
15993,0.433,187.49
10305,0.095,187.62
5079,0.4,188
761,0.347,188.03
14373,0.382,188.45
7635,0.381,188.6
24878,0.426,188.7
22297,0.4,188.75
6418,0.361,188.89
1754,0.45,189
10879,0.428,189
16811,0.357,189.03
5741,0.4,189.2
19987,0.428,189.23
20216,0.451,189.4
99,0.381,189.66
9714,0.42,189.79
11245,0.383,190.09
17406,0.338,190.11
1900,0.381,190.19
6409,0.381,190.35
18161,0.453,190.4
19286,0.453,190.4
4983,0.397,190.45
6273,0.354,190.5
10374,0.433,190.52
20563,0.413,190.63
24397,0.381,190.66
21468,0.381,190.71
17965,0.354,190.93
14809,0.443,191
21834,0.367,191.01
21992,0.367,191.01
14351,0.313,191.06
23444,0.3,191.16
2415,0.381,191.19
7297,0.381,191.19
16758,0.381,191.19
25044,0.419,191.71
23892,0.351,191.91
11225,0.381,191.98
3945,0.4,192
12918,0.381,192
24416,0.397,192.38
4210,0.34,192.55
2247,0.354,192.83
6635,0.476,192.86
12704,0.476,192.86
24474,0.46,193.3
6338,0.453,193.37
7358,0.429,193.67
8466,0.429,193.67
24403,0.435,193.7
9592,0.429,193.92
22966,0.413,193.95
20124,0.449,194
21142,0.479,194
24322,0.365,194.04
20119,0.365,194.13
12756,0.453,194.4
12861,0.397,194.41
14070,0.453,194.65
7786,0.413,194.73
20560,0.381,194.75
20205,0.453,194.93
1822,0.428,195.14
836,0.381,195.27
18788,0.32,195.38
23396,0.25,195.75
11580,0.472,195.76
7428,0.433,195.8
646,0.467,196
7199,0.4,196
8086,0.428,196.04
23803,0.452,196.07
24092,0.417,196.11
4787,0.354,196.23
44,0.397,196.35
18430,0.458,196.36
4279,0.456,196.42
1185,0.381,196.57
16277,0.441,196.59
2909,0.435,196.66
852,0.435,196.67
6781,0.476,196.67
22264,0.334,196.76
12024,0.374,197.05
15939,0.469,197.1
24957,0.365,197.12
24320,0.429,197.14
19615,0.429,197.27
24856,0.413,197.3
1901,0.47,197.38
18117,0.333,197.41
11961,0.449,197.56
14129,0.381,197.62
11091,0.442,197.64
11797,0.408,197.97
13486,0.413,198.47
17921,0.447,198.54
2550,0.445,198.6
25414,0.331,198.63
9544,0.381,198.67
18779,0.462,198.67
10864,0.41,198.69
25094,0.401,198.71
14345,0.432,198.72
5254,0.367,198.98
2124,0.394,199.19
9118,0.333,199.2
20566,0.395,199.35
19728,0.453,199.47
11586,0.432,199.53
2876,0.465,199.73
6398,0.453,199.8
242,0.476,200
3787,0.476,200
6758,0.476,200
7280,0.476,200
7621,0.4,200
7631,0.476,200
8094,0.476,200
10702,0.476,200
11317,0.476,200
19994,0.476,200
19995,0.476,200
20406,0.4,200
22597,0.476,200
6132,0.295,200.05
8874,0.34,200.09
4830,0.46,200.31
14087,0.495,200.42
20405,0.467,200.67
19842,0.4,200.75
12691,0.496,200.96
5497,0.443,201
3503,0.35,201.1
4323,0.451,201.11
16026,0.429,201.24
564,0.429,201.42
7932,0.476,201.43
13215,0.429,201.43
8663,0.488,201.59
4650,0.3,201.6
180,0.44,201.64
23567,0.403,201.79
9388,0.381,201.9
18090,0.476,201.91
17639,0.367,201.98
25522,1,202
20429,0.374,202.11
14620,0.397,202.42
4308,0.5,202.5
6982,0.5,202.5
8770,0.5,202.5
12666,0.5,202.5
14217,0.5,202.5
19451,0.5,202.5
21792,0.381,202.62
16099,0.381,202.76
13591,0.449,202.83
1882,0.429,203.14
3280,0.49,203.29
19745,0.49,203.29
13153,0.429,203.57
1018,0.451,203.78
12770,0.394,203.89
11633,0.453,204
18880,0.3,204
3260,0.381,204.15
23349,0.452,204.41
12453,0.454,204.47
5946,0.442,204.79
25039,0.333,204.95
24841,0.465,205.28
4129,0.489,205.52
9292,0.376,205.57
824,0.381,205.71
13467,0.381,205.72
5099,0.438,205.73
12382,0.49,206
15563,0.354,206.1
24205,0.347,206.14
2487,0.5,206.5
14341,0.5,206.5
24632,0.5,206.5
3401,0.492,206.6
19436,0.492,206.62
14548,0.51,206.63
23756,0.465,206.76
14640,0.4,206.8
3946,0.383,206.82
22041,0.392,207.18
5385,0.415,207.19
6031,0.354,207.24
5408,0.409,207.33
14562,0.456,207.35
24426,0.485,207.36
23841,0.449,207.47
14501,0.494,207.48
7498,0.357,207.5
19878,0.513,207.52
18845,0.361,207.69
24203,0.3,207.72
18820,0.4,208
3181,0.408,208.08
15654,0.44,208.12
22564,0.443,208.32
9858,0.496,208.38
13818,0.453,208.53
5477,0.429,208.57
1208,0.401,208.62
14025,0.435,208.91
10978,0.408,208.93
1791,0.4,209
17240,0.467,209.07
4974,0.476,209.11
19250,0.41,209.35
18323,0.431,209.42
18217,0.499,209.5
24754,0.381,209.55
8029,0.365,209.74
19015,0.467,209.95
260,0.5,210
1148,0.5,210
2334,0.5,210
3772,0.5,210
7637,0.429,210
8528,0.5,210
9458,0.5,210
11184,0.5,210
11540,0.5,210
14312,0.5,210
15083,0.5,210
15170,0.5,210
15284,0.5,210
15612,0.5,210
15618,0.5,210
16669,0.5,210
17343,0.5,210
20383,0.464,210
20481,0.5,210
20579,0.5,210
23362,0.5,210
23587,0.5,210
15065,0.519,210.29
8275,0.381,210.35
21804,0.41,211.06
4594,0.417,211.08
7377,0.494,211.08
9453,0.522,211.33
1270,0.45,211.5
10585,0.5,211.5
18393,0.45,211.5
2740,0.486,211.55
7053,0.468,211.59
1848,0.523,211.83
21241,0.476,211.84
19533,0.465,211.89
8402,0.408,211.91
24965,0.5,212
6468,0.513,212.01
19099,0.451,212.06
15809,0.352,212.08
23168,0.352,212.08
2777,0.524,212.14
6210,0.524,212.15
10371,0.4,212.35
12013,0.47,212.36
11338,0.442,212.83
10579,0.48,212.88
10149,0.471,213.02
22732,0.49,213.09
2711,0.526,213.3
302,0.508,213.3
5490,0.4,213.43
16194,0.476,213.81
5197,0.666,213.82
15565,0.5,214
23020,0.476,214.07
14110,0.443,214.16
18607,0.458,214.76
3168,0.531,214.88
8733,0.35,214.89
1619,0.5,215
7324,0.5,215
7426,0.5,215
25335,0.5,215
12434,0.512,215.04
560,0.476,215.17
3003,0.476,215.17
3387,0.476,215.17
10936,0.476,215.17
13453,0.476,215.17
15491,0.476,215.18
19484,0.512,215.2
5377,0.39,215.33
15402,0.415,215.41
1046,0.384,215.66
7982,0.392,215.76
19363,0.365,216.22
941,0.461,216.54
2785,0.395,216.59
12459,0.476,216.67
8045,0.476,216.86
23241,0.471,216.86
7517,0.38,216.88
7076,0.473,216.92
7413,0.5,216.99
18085,0.387,217.09
4810,0.473,217.39
22304,0.446,217.45
21854,0.5,217.5
25048,0.375,217.5
21382,0.427,217.6
17012,0.45,217.67
14264,0.436,217.9
4722,0.443,217.92
5457,0.476,218.1
13476,0.48,218.12
15711,0.433,218.23
8734,0.423,218.27
1672,0.483,218.45
5366,0.429,218.57
2255,0.438,218.68
25085,0.389,218.77
811,0.453,218.96
4845,0.521,219
6690,0.465,219.03
10540,0.521,219.04
21097,0.522,219.04
19537,0.381,219.05
4829,0.496,219.23
23715,0.467,219.38
2138,0.374,219.52
8116,0.523,219.68
5205,0.489,219.86
10110,0.453,219.87
23215,0.454,219.96
2237,0.524,220
11316,0.524,220
18898,0.476,220
20328,0.524,220
23108,0.524,220
23706,0.524,220
8787,0.49,220.76
476,0.535,220.86
4430,0.508,220.88
10763,0.381,220.92
16378,0.295,220.94
19752,0.463,220.95
3634,0.5,221
13699,0.521,221.1
21868,0.524,221.19
8622,0.527,221.2
14322,0.4,221.2
12665,0.5,221.5
1971,0.388,221.66
5603,0.528,221.86
6760,0.519,222
16225,0.499,222.01
13706,0.453,222.13
10464,0.5,222.17
16106,0.476,222.31
308,0.539,222.43
13995,0.53,222.5
2720,0.53,222.6
14074,0.524,222.62
14483,0.524,222.62
20200,0.5,222.75
11427,0.531,222.76
677,0.36,222.79
11290,0.531,222.84
12493,0.453,222.98
11137,0.4,223
24383,0.5,223
19174,0,223.17
8695,0.381,223.54
24771,0.524,223.78
532,0.476,223.81
1134,0.476,223.81
3128,0.476,223.81
3281,0.476,223.81
5573,0.476,223.81
5691,0.476,223.81
6107,0.476,223.81
6112,0.476,223.81
7091,0.476,223.81
11700,0.476,223.81
18577,0.476,223.81
21584,0.476,223.81
21605,0.476,223.81
22687,0.476,223.81
23071,0.476,223.81
23084,0.476,223.81
24423,0.476,223.81
11059,0.533,223.82
19983,0.533,223.9
1794,0.5,224
9697,0.533,224
18112,0.354,224.16
13579,0.543,224.27
12650,0.496,224.35
13396,0.5,224.5
17383,0.381,224.66
23078,0.479,224.93
16594,0.535,225
17646,0.5,225
24348,0.5,225
14207,0.462,225.23
19988,0.476,225.43
11780,0.453,225.76
1790,0.546,225.9
14343,0.558,225.94
24060,0.5,225.94
13619,0.538,226
20695,0.538,226
11024,0.481,226.05
25289,0.476,226.05
13947,0.476,226.19
15507,0.539,226.2
20642,0.354,226.21
1645,0.485,226.25
6650,0.396,226.25
7845,0.435,226.32
19874,0.46,226.7
19652,0.49,227.06
4483,0.5,227.14
6531,0.435,227.24
1400,0.5,227.5
8290,0.5,227.5
11940,0.5,227.5
18176,0.5,227.5
11311,0.453,227.51
2425,0.49,227.58
11924,0.469,227.63
16306,0,227.66
16853,0.5,227.66
18026,0.413,227.72
18792,0.53,227.74
2141,0.46,228.1
9273,0.476,228.1
5681,0.553,228.39
7372,0.476,228.57
17060,0.532,228.58
18142,0.454,228.58
15641,0.453,228.93
6128,0.533,229.33
4381,0.567,229.5
5944,0.4,229.68
24976,0.567,229.77
338,0.469,229.79
3583,0.431,230.05
20947,0.428,230.24
19159,0.476,230.43
11639,0.549,230.58
1072,0.435,230.74
6443,0.5,230.94
1320,0.476,230.95
18105,0.5,231
18156,0.5,231
18914,0.5,231
20315,0.5,231
4826,0.509,231.04
10125,0.401,231.05
259,0.571,231.43
3581,0.429,231.43
25098,0.571,231.43
5956,0.551,231.48
13796,0.544,231.5
3620,0.476,231.84
21141,0.5,232.5
8594,0.453,232.51
238,0.426,232.7
9398,0.5,232.94
1982,0.497,233.14
21009,0.476,233.33
3170,0.566,233.36
13414,0.429,233.57
22655,0.435,233.83
3102,0.516,234.02
16192,0.483,234.48
10776,0.405,234.65
15645,0.568,234.71
934,0.5,235
1161,0.5,235
2864,0.5,235
3824,0.5,235
8758,0.5,235
16210,0.5,235
5213,0.461,235.01
6575,0.428,235.46
1635,0.561,235.58
4196,0.521,235.6
17084,0.521,235.6
11967,0.521,235.62
493,0.454,235.72
9647,0.44,235.73
19104,0.502,235.92
9076,0.524,236.03
12050,0.449,236.22
14947,0.422,236.32
1958,0.429,236.33
7006,0.53,236.4
11855,0.5,236.5
5623,0.429,236.52
12829,0.524,236.53
14161,0.521,236.68
16786,0,236.69
4496,0.523,236.7
24926,0.512,236.72
9243,0.526,236.74
19166,0.47,237.12
8570,0.5,237.5
6167,0.5,237.94
3358,0.567,238
24900,0.34,238
16865,0.476,238.1
17207,0.589,238.66
6309,0.53,238.8
19511,0.524,238.86
14825,0.5,239
12351,0.524,239.05
3069,0.456,239.08
9007,1,239.25
21757,0.417,239.29
17747,0.453,239.36
4838,0.51,239.51
5557,0.32,239.64
10573,0.569,239.7
1605,0.493,239.76
16,0.533,239.85
5621,0.572,240
6108,0.524,240
9065,0.571,240
11210,0.5,240
14067,0.571,240
15025,0.571,240
21347,0.571,240
16098,0.551,240.01
1293,0.572,240.06
1878,0.572,240.2
8515,0.542,240.23
21394,0.476,240.3
15233,0.476,240.41
24840,0.476,240.48
11308,0.574,240.8
9688,0.449,240.81
357,0.449,240.96
23650,0.567,240.98
22553,0.568,241.05
9935,0.429,241.07
4282,0.546,241.08
6587,0.524,241.24
18512,0.476,241.36
21954,0.575,241.4
24821,0.483,241.43
12748,0.472,241.54
21850,0.535,241.75
20100,0.571,241.9
21496,0.576,241.92
16731,0.576,242
19727,0.5,242
1906,0.587,242.1
6490,0.461,242.2
5094,0.496,242.21
13219,0.5,242.5
22315,0.5,242.5
6397,0.517,242.95
94,0.6,243
19453,0.5,243
24323,0.5,243
19791,0.533,243.07
24801,0.568,243.26
19594,0.472,243.28
9770,0.512,243.38
415,0.535,243.43
18153,0.497,243.44
12990,0.5,243.5
12458,0.53,243.83
15513,0.457,243.86
23058,0.519,244.04
7983,0.429,244.15
12863,0.516,244.16
13942,0.455,244.18
7031,0.422,244.21
22380,0.429,244.24
13450,0.381,244.52
8030,0.476,244.57
24256,0.546,244.57
12735,0.429,244.67
3703,0.583,244.68
25396,0.408,244.86
3442,0.5,245
5806,0.5,245
13987,0.476,245
14570,0.5,245
18428,0.5,245
16740,0.585,245.12
8782,0.5,245.5
1961,0.429,245.51
1052,0.58,245.56
18470,0.476,245.65
4511,0.476,245.71
2653,0.505,245.8
25146,0.595,245.83
23963,0.397,245.93
8383,0.492,245.95
7911,0.557,246.01
2186,0.476,246.12
12625,0.381,246.28
16413,0.524,246.32
24907,0.508,246.33
15266,0.468,246.46
16747,0.567,246.5
18051,0.597,246.62
14834,0.524,246.71
13504,0.499,246.87
6033,0.588,246.96
24327,0.598,247.19
17125,0.43,247.25
22723,0.499,247.26
7032,0.51,247.35
8849,0.5,247.5
16294,0.5,247.5
17734,0.589,247.52
9913,0.513,247.62
12891,0.476,247.62
5787,0.476,248
343,0.57,248.44
7394,0.472,248.49
17199,0.578,248.58
1842,0.572,248.63
9499,0.417,248.7
19892,0.578,248.8
18851,0.47,248.85
24272,0.726,249.05
19554,0.458,249.14
1326,0.443,249.16
17139,0.567,249.35
21519,0.61,249.35
7942,0.531,249.37
9943,0.5,249.5
8819,0.583,249.53
5984,0.469,249.62
5459,0.571,249.63
648,0.584,249.7
9249,0.5,249.8
11896,0.472,249.96
5433,0.5,250
5951,0.5,250
13465,0.596,250
14900,0.5,250
15165,0.567,250
19685,0.5,250
22071,0.5,250
12920,0.517,250.09
20689,0.415,250.16
19808,0.504,250.17
512,0.526,250.26
6566,0.544,250.31
10995,0.589,250.45
14485,0.578,250.8
10239,0.571,251.34
1065,0.534,251.36
12901,0.476,251.39
11929,0.599,251.46
20943,0.473,251.88
2472,0.5,252
9662,0.6,252
23100,0.5,252
16864,0.56,252.13
11365,0.453,252.44
5827,0.5,252.5
8493,0.576,252.54
21223,0.572,252.82
19574,0.429,252.86
22642,0.602,253
19914,0.489,253.09
6740,0.422,253.25
9455,0.833,253.72
15660,0.54,254.05
25157,0.605,254.11
16080,0.571,254.21
5494,0.476,254.29
12831,0.606,254.32
16329,0.524,254.53
14837,0.471,254.57
23141,0.524,254.57
3262,0.508,254.74
22586,0.531,254.74
15967,0.508,254.94
15470,0.143,254.96
7439,0.583,254.98
1496,0.5,255
2597,0.5,255
16562,0.5,255
1629,0.464,255.1
4603,0.476,255.18
1953,0.521,255.5
5195,0.5,255.6
7603,0.5,255.6
13750,0.619,255.66
25195,0.572,255.71
13953,0.531,255.8
11725,0.451,255.81
6555,0.389,255.82
4010,0.418,255.83
24876,0.453,255.97
6113,0.413,256.12
22571,0.6,256.2
15405,0.621,256.33
14224,0.54,256.35
3524,0.435,256.41
5257,0.381,256.43
14392,0.587,256.44
25498,0.634,256.5
21359,0.476,256.86
7527,0.458,256.92
20646,0.5,256.94
24959,0.612,257.12
12982,0.429,257.15
10497,0.612,257.16
13824,0.569,257.23
1091,0.544,257.28
19487,0.5,257.5
10287,0.523,257.61
6399,0.567,257.62
23443,0.573,257.68
20899,0.381,257.72
7953,0.572,258
14319,0.6,258
15134,0.615,258.1
11267,0.571,258.11
7868,0.571,258.18
23157,0.571,258.21
11080,0.571,258.24
17868,0.615,258.42
19186,0.5,258.44
21498,0.5,258.44
13894,0.465,258.49
7329,0.37,258.63
10400,0.571,258.67
23368,0.533,258.67
4670,0.543,258.71
25122,0.484,258.99
22724,0.592,259.3
18244,0.5,259.5
20923,0.524,259.6
13630,0.524,259.62
19262,0.5,259.8
4733,0.45,259.84
20154,0.488,259.85
11616,0.473,259.91
3126,0.554,259.97
1067,0.619,260
2625,0.5,260
9346,0.503,260
12468,0.5,260
14493,0.571,260
16268,0.619,260
24701,0.619,260
17410,0.571,260.02
13933,0.572,260.07
14099,0.62,260.46
1608,0.5,260.52
5833,0.553,260.54
21974,0.354,260.66
40,0.6,260.75
697,0.577,260.93
2605,0.6,261
10576,0.5,261
3178,0.571,261.06
14030,0.611,261.12
7923,0.562,261.37
15720,0.623,261.82
22639,0.624,261.88
1476,0.624,261.92
4188,0.527,262.05
4311,0.5,262.17
1100,0.589,262.23
2052,0.486,262.28
9339,0.59,262.34
1894,0.469,262.81
1652,0.571,262.86
8194,0.571,262.86
817,0.524,262.89
23260,0.451,262.9
1942,0.567,263.44
3012,0.547,263.56
13066,0.517,263.6
15379,0.581,263.63
16148,0.569,263.75
2347,0.45,263.76
1773,0.476,263.81
6432,0.5,264
14505,0.6,264
19197,0.496,264.38
11192,0.454,264.43
3441,0.471,264.47
12722,0.571,264.57
20620,0.604,264.78
17463,0.48,265.03
14008,0.566,265.09
19191,0.571,265.17
12783,0.513,265.22
2145,0.629,265.57
6620,0.594,265.65
18092,0.552,265.7
5278,0.429,265.71
3294,0.567,265.77
19820,0.5,265.94
3242,0.53,266.03
15579,0.615,266.31
16527,0.567,266.33
16826,0.567,266.33
24650,0.589,266.35
1159,0.634,266.4
8318,0.567,266.4
7389,0.581,266.85
16526,0.635,266.86
17710,0.5,267
18883,0.5,267
23292,0.5,267
12921,0.476,267.15
15917,0.47,267.22
7988,0.485,267.68
7755,0.661,267.75
6548,0.595,267.86
22484,0.571,267.91
20805,0.596,267.92
79,0.623,268.03
13481,0.541,268.09
16015,0.592,268.11
5543,0.429,268.24
21119,0.603,268.32
2386,0.639,268.56
5977,0.571,268.57
8730,0.571,268.57
12810,0.571,268.57
15106,0.571,268.57
18218,0.571,268.57
18509,0.571,268.57
19760,0.571,268.57
22377,0.571,268.57
24736,0.571,268.57
13358,0.548,268.61
21890,0.453,268.72
2137,0.533,268.8
21955,0.533,268.8
5221,0.634,268.81
24130,0.508,269.24
25350,0.58,269.32
6030,0.603,269.48
7028,0.471,269.58
2129,0.597,269.69
14066,0.51,269.72
1797,0.5,270
2784,0.5,270
4175,0.666,270
11174,0.6,270
12310,0.5,270
19050,0.5,270
25030,0.5,270
12509,0.453,270.17
12904,0.643,270.21
12695,0.531,270.36
6320,0.53,270.54
12782,0.644,270.64
19444,0.585,270.83
1107,0.542,270.88
24444,0.558,271
17284,0.408,271.21
25288,0.628,271.29
19510,0.48,271.32
13635,0.572,271.43
18093,0.571,271.43
16778,0.59,271.53
15159,0.56,271.6
23747,0.633,272
24946,0.567,272
23662,0.589,272.25
18841,0.648,272.3
8799,0.524,272.38
7985,0.649,272.4
16824,0.564,272.41
17389,0.568,272.46
3885,0.515,272.83
24525,0.65,273
3265,0.519,273.14
14326,0.524,273.17
16040,0.524,273.17
5771,0.6,273.19
14363,0.46,273.84
17783,0.5,273.91
25381,0.5,273.91
6664,0.6,274
6878,0.653,274.14
17113,0.564,274.22
19580,0.5,274.44
18139,0.56,274.47
1903,0.3,274.5
23099,0.599,274.61
3434,0.654,274.68
21434,0.592,274.68
2002,0.567,274.88
17312,0.542,274.9
8284,0.667,274.91
12462,0.5,275
13493,0.438,275.1
7629,0.614,275.2
12826,0.614,275.2
23322,0.533,275.2
21796,0.627,275.21
231,0.647,275.29
10953,0.598,275.3
6343,0.667,275.33
7613,0.619,275.48
21600,0.626,275.48
24425,0.596,275.68
21292,0.61,275.86
3819,0.524,275.99
7785,0.5,276
23149,0.551,276.03
11033,0.476,276.04
21656,0.56,276.06
10671,0.642,276.12
12972,0.407,276.13
4771,0.589,276.42
14382,0.524,276.57
24059,0.571,276.57
4738,0.667,276.67
25031,0.59,277.08
21440,0.66,277.2
22629,0.6,277.2
23632,0.6,277.2
21828,0.524,277.42
19366,0.51,277.44
12924,0.567,277.67
14138,0.686,277.85
